fecha,retailer,sku,ean,nombre,cantidad,unidad,precio_lista,precio_efectivo,mecanica
2026-08-02,Unimarc,96496,7802926410856,Helado postre San Francisco tiramisú 900 ml,0.9,L,7850,5990,$5.990
2026-08-02,Unimarc,97618,7801552008222,Helado Trendy chocolate suizo y frutos del bosque 1.8 L,1.8,L,6290,5650,$5.650
2026-08-02,Unimarc,54639,7801300002755,Cebolla en cubos Frutos de Maipo congelado 150 g,0.15,kg,940,850,$850
2026-08-02,Unimarc,56048,7613036566377,Helado Sahne-nuss Nestlé 900 ml,0.9,L,6390,5250,$5.250
2026-08-02,Unimarc,78184,7802926001771,Helado San Francisco 0% azúcar frutos del bosque 680 g,0.68,kg,6450,5160,$5.160
2026-08-02,Unimarc,1775,7802926000149,Helado San Francisco sabor suspiro limeño 1 L,1,L,7390,5990,$5.990
2026-08-02,Unimarc,96053,7809611721181,Nuggets salmón La Crianza bolsa 400 gr,0.4,kg,4790,4000,$4.000
2026-08-02,Unimarc,11628,7802926000132,Helado San Francisco sabor papayas a la crema 1 L,1,L,7390,5990,$5.990
2026-08-02,Unimarc,11627,7802926000101,Helado San Francisco sabor plátano manjar 1 L,1,L,7390,5990,$5.990
2026-08-02,Unimarc,74194,7613287171726,Pack paleta helado Kitkat Savory 5 un,,,6390,4690,$4.690
2026-08-02,Unimarc,82725,8445290262677,Helado La Cremería crunchy 3 leches 1 L,1,L,6390,5250,$5.250
2026-08-02,Unimarc,32284,7802926001580,Postre helado San Francisco cookies & cream 1 L,1,L,7390,5990,$5.990
2026-08-02,Unimarc,16011,7801300001000,Base tomatican Frutos del Maipo 400 g,0.4,kg,2390,2000,$2.000
2026-08-02,Unimarc,96867,8445291788220,Helado La Cremería dulce de frambuesa 1 l,1,kg,7350,5650,$5.650
2026-08-02,Unimarc,75608,7801300003516,Mix frutas Frutos Maipo frutimix 400 g,0.4,kg,4090,3270,$3.270
2026-08-02,Unimarc,12581,7801930010380,Hamburguesa Vacuno Receta del Abuelo tradicional 100 g,0.1,kg,1090,1000,$1.000
2026-08-02,Unimarc,1776,7802926000750,Helado San Francisco sabor tres leches 1 L,1,L,7390,5990,$5.990
2026-08-02,Unimarc,82723,8445290262738,Helado La Cremería cookies and cream caramelo 1 L,1,L,6390,5250,$5.250
2026-08-02,Unimarc,78176,7802926001764,Helado San Francisco 0% azúcar vainilla 680 g,0.68,kg,6450,5160,$5.160
2026-08-02,Unimarc,82764,8445290262943,Helado La Cremería passion fruit y mango 1 L,1,L,6390,5250,$5.250
2026-08-02,Unimarc,87357,7801300003554,Base lentejas frutos del maipo 500G,0.5,kg,3090,2700,$2.700
2026-08-02,Unimarc,87132,8445291178526,Helado Savory chocolate 0% azúcar 1 L,1,L,5890,4700,$4.700
2026-08-02,Unimarc,914,7801220001470,Frutos del bosque Minuto Verde 400 g,0.4,kg,4090,3690,$3.690
2026-08-02,Unimarc,11640,7802926000040,Helado San Francisco sabor agua frambuesa 1 L,1,L,4950,3990,$3.990
2026-08-02,Unimarc,75609,7801300003523,Mix frutas Frutos del Maipo tutimango 400 g,0.4,kg,4090,3270,$3.270
2026-08-02,Unimarc,89348,8445291176973,Helado Savory sin azúcar frambuesa a la crema 1 L,1,L,5890,4700,$4.700
2026-08-02,Unimarc,82763,8445290262882,Helado La Cremería papaya cream sparkle 1 L,1,L,6390,5250,$5.250
2026-08-02,Unimarc,89096,7801323001537,Hamburguesa de merluza El Golfo 100 g,0.1,kg,990,890,$890
2026-08-02,Unimarc,97592,7802926411013,Postre San Francisco vainilla caramelo sin lactosa 900 ml,0.9,L,6990,5590,$5.590
2026-08-02,Unimarc,75328,7802705400931,Pack paleta helado Frugelé Bresler frambuesa naranja piña 18 un,,,6390,5650,$5.650
2026-08-02,Unimarc,90856,7809611721150,Rollitos de salmón La Crianza 200 g,0.2,kg,2990,2590,$2.590
2026-08-02,Unimarc,52952,7891515482268,Lasagna Sadía 4 quesos 600 g,0.6,kg,5790,5390,$5.390
2026-08-02,Unimarc,90316,7801552007829,Pack Helado Trendy mini cono manjar 8 un,0.368,kg,5490,4950,$4.950
2026-08-02,Unimarc,12040,7809611710628,Hamburguesa de vacuno 185Gr,0.185,kg,1190,1000,$1.000
2026-08-02,Unimarc,97621,7801552008260,Helado Trendy tiramisú tres leches y chisp chocolate 1.8 L,1.8,L,6290,5650,$5.650
2026-08-02,Unimarc,75181,7804662140752,Postre suspiro limeño Cuk congelado 1.3 Kg,1.3,kg,20490,17350,$17.350
2026-08-02,Unimarc,52951,7891515482251,Lasagna Bolognesa Sadia bolsa 600 g,0.6,kg,5790,5390,$5.390
2026-08-02,Unimarc,59566,7804662140356,Suspiro frambuesa Cuk familiar 1.3 Kg,1.3,kg,20490,17350,$17.350
2026-08-02,Unimarc,4496,7801220901176,Papas duquesa Minuto Verde bolsa 500 g,0.5,kg,3090,2890,$2.890
2026-08-02,Unimarc,89097,7801323001544,Deditos de merluza El Golfo 320 g,0.32,kg,4990,4490,$4.490
2026-08-02,Unimarc,97617,7801552008215,Helado Trendy brownie vainilla 1.8 L,1.8,L,6290,5650,$5.650
2026-08-02,Unimarc,97619,7801552008246,Helado Trendy leche asada suspiro limeño y arroz con leche 1.8 L,1.8,L,6290,5650,$5.650
2026-08-02,Unimarc,75180,7804662140745,Postre suspiro manjar Cuk congelado 1.3 Kg,1.3,kg,20490,17350,$17.350
2026-08-02,Unimarc,89430,7801552007775,Pack helado Trendy mini oreo 5 un,0.235,L,5690,5090,$5.090
2026-08-02,Unimarc,97620,7801552008253,Helado Trendy lúcuma nuez y vainilla 1.8 L,1.8,L,6290,5650,$5.650
2026-08-02,Unimarc,91433,7801552007676,Helado Trendy suspiros crema frambuesa 1 L,1,L,5790,5150,$5.150
2026-08-02,Unimarc,672,7801323000318,Salmón El Golfo en porciones bolsa 500 g,0.5,kg,9850,9850,
2026-08-02,Unimarc,89431,7801552007782,Pack helado Trendy mini milka 5 un,0.24,L,5690,5090,$5.090
2026-08-02,Unimarc,699,7809611701268,Choclo tierno La Crianza 400 g,0.4,kg,2350,2350,
2026-08-02,Unimarc,96257,7801300003851,Pulpa maracuyá con pepas Frutos del Maipo 400 gr,0.4,kg,5150,5150,
2026-08-02,Unimarc,86433,7809611720467,Hamburguesa tradicional super beef 100g x 10 un,1,kg,7990,7990,
2026-08-02,Unimarc,88728,7809611721129,Albóndigas de vacuno Super Beef 150 g,0.15,kg,1390,1390,
2026-08-02,Unimarc,5613,7893000058354,Lasagna a la bolognesa Sadia congelada tamaño familiar 1.4 Kg,1.4,kg,13990,13550,$13.550
2026-08-02,Unimarc,3513,7801323004026,Merluza El Golfo con piel sin espinas bolsa 500 g,0.5,kg,5890,5890,
2026-08-02,Unimarc,80177,614143221002,Camarón cocido Azul Profundo pelado 100/200 bolsa 200 g,0.2,kg,3890,3890,
2026-08-02,Unimarc,4261,7801300305047,Arvejas Frutos del Maipo 500 g,0.5,kg,2450,2450,
2026-08-02,Unimarc,91905,7807975007330,Cebolla picada Nuestra Cocina congelada 250 g,0.25,kg,1290,1290,
2026-08-02,Unimarc,82024,7807975004872,Camarón ecuatoriano grande Azul Profundo 500 g,0.5,kg,10990,10990,
2026-08-02,Unimarc,715,7801300000034,Porotos verdes francés Frutos del Maipo 350 g,0.35,kg,1950,1950,
2026-08-02,Unimarc,83038,7809611719959,Hamburguesa Super Beef 100 g,0.1,kg,790,790,
2026-08-02,Unimarc,96055,7809611721167,Lomo de salmón natural La Crianza 85 gr,0.085,kg,1390,1390,
2026-08-02,Unimarc,11091,7801220004037,Sofrito ajo Minuto Verde 150 g,0.15,kg,890,890,
2026-08-02,Unimarc,69588,7807975001772,Nuggets de pollo Fundo Río Alegre 400 g,0.4,kg,2290,2290,
2026-08-02,Unimarc,63621,7809611709622,Churrasco de vacuno King 90 g,0.09,kg,1090,1090,
2026-08-02,Unimarc,84313,723707863753,Hielo Nuestra Cocina bolsa 2 Kg,2,kg,1590,1590,
2026-08-02,Unimarc,96597,7807975009259,Camarón cocido Azul Profundo pelado sin cola 100/200 bolsa 100 g,0.1,kg,1350,1350,
2026-08-02,Unimarc,82016,614143221125,Camarón mariposa Azul Profundo apanado bolsa 500 g,0.5,kg,7090,7090,
2026-08-02,Unimarc,6464,7801300000706,Salteado Frutos del Maipo Chapsui Wok 500 g,0.5,kg,3090,3090,
2026-08-02,Unimarc,6466,7801300000850,Mix de pimentones Frutos del Maipo 150 g,0.15,kg,1390,1390,
2026-08-02,Unimarc,700,7801300000157,Ensalada primavera Frutos del Maipo 500 g,0.5,kg,2190,2190,
2026-08-02,Unimarc,764,7809611702951,Nuggets pollo La Crianza bolsa 400 g,0.4,kg,4490,4490,
2026-08-02,Unimarc,89129,7798147783223,Frambuesa Franuí bañada en chocolate con leche y blanco pote 150 g,0.15,kg,5490,5490,
2026-08-02,Unimarc,97591,7802705402348,Helado Bresler cremissimo sabor pistacho 900 ml,0.9,L,6290,6290,
2026-08-02,Unimarc,82119,7801235001991,Hamburguesa jurel San José 100 g,0.1,kg,1090,1090,
2026-08-02,Unimarc,79981,7613287861450,Pack helado de agua Centella Savory sabores caja 21 un,,,4550,4550,
2026-08-02,Unimarc,84272,7801372001311,Salmón ahumado Azul profundo rebanado y congelado 100 g,0.1,kg,6350,6350,
2026-08-02,Unimarc,85615,7807975005589,Filete merluza con piel azul profundo 500g,0.5,kg,5090,5090,
2026-08-02,Unimarc,87557,7801220005331,Papas prefritas finas Minuto Verde 800 g,0.8,kg,4550,4550,
2026-08-02,Unimarc,418,7801323004132,Filetes reineta El Golfo sin piel bolsa 500 g,0.5,kg,8890,8890,
2026-08-02,Unimarc,89244,7798147780062,Frambuesa Franuí bañada en chocolate negro y blanco pote 150 g,0.15,kg,5490,5490,
2026-08-02,Unimarc,91847,7801300004063,Gyozas de cerdo Frutos del Maipo 200 g,0.2,kg,4450,4450,
2026-08-02,Unimarc,86693,7801372001458,ATUN EN TROZO AZUL PROFUNDO 400G,0.4,kg,8690,8690,
2026-08-02,Unimarc,3888,7801323000127,Filete de Merluza El Golfo apanada 500 g,0.5,kg,6990,6990,
2026-08-02,Unimarc,80178,614143220999,Camarón cocido Azul Profundo pelado sin cola 100/200 bolsa 500 g,0.5,kg,7690,7690,
2026-08-02,Unimarc,39980,7801220005676,Pulpa Minuto Verde frutilla 335 g,0.335,kg,4290,4290,
2026-08-02,Unimarc,91848,7801300004049,Arrollado primavera Frutos del Maipo 320 g,0.32,kg,4850,4850,
2026-08-02,Unimarc,2986,7801300000690,Charquicán Frutos de Maipo bolsa 750 g,0.75,kg,4350,4350,
2026-08-02,Unimarc,73292,7809611703699,Hamburguesa de pollo King 50 g,0.05,kg,430,430,
2026-08-02,Unimarc,97492,7801300004223,Papas prefritas smile Frutos del Maipo 600 gr,0.6,kg,3690,3690,
2026-08-02,Unimarc,34751,7801970000471,Churrasco vacuno Llanquihue 90 g,0.09,kg,1750,1750,
2026-08-02,Unimarc,75890,7804675730025,Pizza artesanal Take a Break mechada 700 g,0.7,kg,6990,6990,
2026-08-02,Unimarc,79713,7809611719140,Salmón atlántico Aqua bits & pieces 350 g,0.35,kg,7590,7590,
2026-08-02,Unimarc,39981,7801220005683,Pulpa jugo Minuto Verde mango 335 g,0.335,kg,4290,4290,
2026-08-02,Unimarc,798,7801220801292,Porotos granados Minuto Verde bolsa 500 g,0.5,kg,3690,3690,
2026-08-02,Unimarc,1745,7802710566240,Helado Sahne Nuss 1 L,1,L,5190,5190,
2026-08-02,Unimarc,4691,7801220000831,Mix Carbonada Minuto Verde 500 g,0.5,kg,2890,2890,
2026-08-02,Unimarc,67103,7891515476137,Golden chicken Sadia tradicional 300 g,0.3,kg,4190,4190,
2026-08-02,Unimarc,83039,7809611719966,Hamburguesa vacuno Super Beef 185 g,0.185,kg,1590,1590,
2026-08-02,Unimarc,80213,7803408001562,Empanadas Como en Casa mechada queso 10 un caja 300 g,3.0,kg,4350,4350,
2026-08-02,Unimarc,18038,7801423000195,Camarón ecuatoriano Mar Verde medium pelados y precocidos 250 g,0.25,kg,6250,6250,
2026-08-02,Unimarc,17558,7893000014442,Pechuga de pollo rebozadas Sadia 480 g,0.48,kg,4650,4650,
2026-08-02,Unimarc,1668,7809611707772,Filetitos de pollo La Crianza bolsa 400 g,0.4,kg,5390,5390,
2026-08-02,Unimarc,1264,7613035493650,Bombón helado Sahne Nuss chocolate 225 ml,0.225,L,4290,4290,
2026-08-02,Unimarc,73636,7809611717597,Churrasco vacuno Super Beef 120 g,0.12,kg,1950,1950,
2026-08-02,Unimarc,89248,7809611721136,Rollitos de salmón La Crianza 400 g,0.4,kg,4990,4990,
2026-08-02,Unimarc,82025,7807975004889,Camarón ecuatoriano extra grande Azul Profundo 500 g,0.5,kg,10650,10650,
2026-08-02,Unimarc,82519,7801323000684,Nuggets de merluza El Golfo 400 g,0.4,kg,3490,3490,
2026-08-02,Unimarc,78920,7804673960073,Helado Bravissimo menta chips pote 563 g,0.563,kg,6490,6490,
2026-08-02,Unimarc,86417,8445290864833,"Helado Chamonix chocolate, manjar y flan vainilla 2.5 L",2.5,L,5990,5990,
2026-08-02,Unimarc,11528,7801220003689,Zapallo Minuto Verde en Cubitos 500 g,0.5,kg,1750,1750,
2026-08-02,Unimarc,80214,7803408001579,Empanadas Como en Casa mix 10 un caja 300 g,3.0,kg,4350,4350,
2026-08-02,Unimarc,1616,7896074607398,Pan de queso Forno de Minas congelado 400 g,0.4,kg,5750,5750,
2026-08-02,Unimarc,75888,7804675730001,Pizza artesanal Take a Break palmito alcachofa 700 gr,0.7,kg,6990,6990,
2026-08-02,Unimarc,81016,7801916038612,Hamburguesa angus La Preferida caja 10 un de 100 g,1,kg,10390,10390,
2026-08-02,Unimarc,82018,614143221149,Camarón crocante Azul Profundo apanado bolsa 500 g,0.5,kg,6990,6990,
2026-08-02,Unimarc,90502,7802705401549,Helado Bresler cremissimo costa rama 900 ml,0.9,L,6250,6250,
2026-08-02,Unimarc,4497,7801220901190,Papas prefritas Minuto Verde bolsa 500 g,0.5,kg,3250,3250,
2026-08-02,Unimarc,18037,7801423000157,Camarón ecuatoriano Mar Verde medium crudo y pelado 500 g,0.5,kg,11290,11290,
2026-08-02,Unimarc,4494,7801220901145,Espinaca Minuto Verde 350 g,0.35,kg,1890,1890,
2026-08-02,Unimarc,713,7801300000072,Papas prefritas Frutos del Maipo bolsa 500 g,0.5,kg,3290,3290,
2026-08-02,Unimarc,13366,7801930010809,Hamburguesa de vacuno Receta del Abuelo 185 g,0.185,kg,2190,2190,
2026-08-02,Unimarc,82021,7807975009914,Surtido de marisco Azul Profundo 500 g,0.5,kg,5090,5090,
2026-08-02,Unimarc,533,7801323000622,Camarones El Golfo bolsa 200 g,0.2,kg,3850,3850,
2026-08-02,Unimarc,60323,7801300002915,Zapallo cubo Frutos del Maipo 350 g,0.35,kg,1790,1790,
2026-08-02,Unimarc,48172,7804642390009,Hamburguesa de wagyu Mollendo 750 g,0.75,kg,12250,12250,
2026-08-02,Unimarc,86415,8445290908582,Helado crazy sangurucho sabor vainilla savory 125ml x 4,0.5,L,6390,6390,
2026-08-02,Unimarc,39296,7809611711083,Lomito fiesta Super Cerdo flowpack 90 g,0.09,kg,1090,1090,
2026-08-02,Unimarc,712,7801300101014,Papas duquesa Frutos del Maipo bolsa 500 g,0.5,kg,3290,3290,
2026-08-02,Unimarc,74191,7801552006518,Helado Trendy oreo 1 L,1,L,5990,5990,
2026-08-02,Unimarc,92187,7801220005898,Aros de cebolla Minuto Verde 500 g,0.5,kg,4090,4090,
2026-08-02,Unimarc,13784,7801220511108,Brocoli congelado Minuto Verde 350 g,0.35,kg,1990,1990,
2026-08-02,Unimarc,82518,7801323000677,Croqueta de merluza El Golfo 100 g,0.1,kg,1390,1390,
2026-08-02,Unimarc,6465,7801300000713,Salteado Frutos del Maipo Thai Wok 500 g,0.5,kg,3090,3090,
2026-08-02,Unimarc,97223,7798147784442,Frambuesas Franui free pote 150 gr,0.15,kg,5850,5850,
2026-08-02,Unimarc,54615,7801300002328,Habas Frutos del Maipo 500 g,0.5,kg,2650,2650,
2026-08-02,Unimarc,78224,7804642390023,Hamburguesa Angus Mollendo blackbeef 185 g,0.185,kg,2990,2990,
2026-08-02,Unimarc,34635,7801423000140,Camarón ecuatoriano Mar Verde medium pelados y precocidos 500 g,0.5,kg,11250,11250,
2026-08-02,Unimarc,18246,7801423000126,Camarón nacional Mar Verde pelados y precocidos 500 g,0.5,kg,11550,11550,
2026-08-02,Unimarc,83291,8445290587947,Postre helado Mega delta sabor frambuesa 650 ml,0.65,L,6690,6690,
2026-08-02,Unimarc,86423,7801372001298,Carpaccio de salmón Azul Profundo congelado 100 g,0.1,kg,6290,6290,
2026-08-02,Unimarc,797,7801220801254,Mix para porotos granados Minuto Verde 500 g,0.5,kg,4090,4090,
2026-08-02,Unimarc,75889,7804675730018,Pizza artesanal Take a Break margarita 600 g,0.6,kg,6990,6990,
2026-08-02,Unimarc,1263,7613035490734,Bombón helado Chomp Savory frambuesa a la crema 225 ml,0.225,L,4290,4290,
2026-08-02,Unimarc,90890,7801300003967,Duquesas pastelera Frutos del Maipo 350 g,0.35,kg,3690,3690,
2026-08-02,Unimarc,12930,7801930012049,Hamburguesa de pollo Receta del Abuelo 100 g,0.1,kg,1350,1350,
2026-08-02,Unimarc,87517,7801220004594,Choclo peruano Minuto Verde 400 g,0.4,kg,3850,3850,
2026-08-02,Unimarc,82020,614143221040,Kanikama Azul Profundo 300 g,0.3,kg,2690,2690,
2026-08-02,Unimarc,11527,7801220003528,Mango Minuto Verde en trozos 500 g,0.5,kg,4590,4590,
2026-08-02,Unimarc,91190,7801300003820,Papas prefritas Frutos del Maipo gajos 500 g,0.5,kg,3890,3890,
2026-08-02,Unimarc,80209,7803408001609,Quiche cocktail Como en Casa pollo ciboulette 10 un caja 350 g,3.5,kg,4790,4790,
2026-08-02,Unimarc,91529,7798147784008,Frambuesa Franuí bañada pink pote 150 g,0.15,kg,5490,5490,
2026-08-02,Unimarc,73293,7809611709585,Hamburguesa de vacuno King 50 g,0.05,kg,430,430,
2026-08-02,Unimarc,81509,7804623310019,Trucha Entre ríos arcoíris filete 500 g,0.5,kg,9590,9590,
2026-08-02,Unimarc,716,7801300310041,Porotos granados Frutos del Maipo 500 g,0.5,kg,3990,3990,
2026-08-02,Unimarc,697,7809611701282,Arvejas tiernas La Crianza 400 g,0.4,kg,2290,2290,
2026-08-02,Unimarc,80174,614143220975,Camarón cocido con cáscara y cola Azul Profundo calibre 26/30 500 g,0.5,kg,7750,7750,
2026-08-02,Unimarc,12042,7809611709929,Hamburguesa pollo King 90 g,0.09,kg,690,690,
2026-08-02,Unimarc,57088,7613036705417,Pack Helado Savory Kriko mini 6 un de 50 ml,0.3,L,4790,4790,
2026-08-02,Unimarc,96866,8445292002202,Helado mini chocolito Savory 10 un,0.5,L,4990,4990,
2026-08-02,Unimarc,83624,7804676780005,Hamburguesa de vacuno A punto brisket 185 g,0.185,kg,2350,2350,
2026-08-02,Unimarc,7642,7803908003134,Pack helado Guallarauco sabor frambuesa con chocolate 8 un,0.44,kg,5990,5990,
2026-08-02,Unimarc,13352,7801930007854,Lomitos de cerdo PF congelados 3 un 120 g,0.12,kg,1550,1550,
2026-08-02,Unimarc,13964,7801300001444,Salteado mediterráneo Frutos del Maipo 500 g,0.5,kg,3290,3290,
2026-08-02,Unimarc,71727,7801300003400,Mix oriental Frutos del Maipo 350 g,0.35,kg,2490,2490,
2026-08-02,Unimarc,84314,723707863760,Hielo Nuestra Cocina bolsa 1 Kg,1,kg,950,950,
2026-08-02,Unimarc,82052,8445290091833,Helado Chamonix edición limitada piña 2.5 L,2.5,L,5990,5990,
2026-08-02,Unimarc,87731,7801323001551,Varitas de merluza El Golfo 500 g,0.5,kg,5750,5750,
2026-08-02,Unimarc,80147,7803610000124,Hielo Nuestra Cocina 2 Kg,2,kg,1590,1590,
2026-08-02,Unimarc,36173,7801930012087,Hamburguesa vacuno Receta del Abuelo bacon 100 g,0.1,kg,1190,1190,
2026-08-02,Unimarc,54638,7801300002311,Jardinera Frutos del Maipo 500 g,0.5,kg,2450,2450,
2026-08-02,Unimarc,796,7801220504193,Frambuesa Minuto Verde 400 g,0.4,kg,5990,5990,
2026-08-02,Unimarc,81332,8445290091635,Helado Chamonix trisabor 2.5 L,2.5,L,5990,5990,
2026-08-02,Unimarc,83457,7500435160544,Detergente líquido Ariel limpieza profunda 1.8 L,1.8,L,14990,12290,2 x $24.580
2026-08-02,Unimarc,77274,7500435182225,Detergente líquido Ariel toque de downy 1.8 L,1.8,L,14990,12290,2 x $24.580
2026-08-02,Unimarc,9962,7806500509875,Papel higiénico Confort una hoja familiar 8 un 120 mt,,,15690,10190,$10.190
2026-08-02,Unimarc,91614,7806500505235,Papel higiénico Confort doble hoja rendiplus 4 un 18 mt,,,1590,1000,$1.000
2026-08-02,Unimarc,91315,7807975007439,Papel higiénico Nubelin doble hoja 40 un de 22 m,,,12590,9000,$9.000
2026-08-02,Unimarc,1149,7806500509752,Papel higiénico Elite doble hoja ultra suave 8 un 50 mt,,,11750,8225,$8.225
2026-08-02,Unimarc,84226,7806540009328,Papel higiénico Favorita sensación doble hoja 40 un de 22 m,,,12790,8953,$8.953
2026-08-02,Unimarc,88705,7805000324087,Pack Detergente Omo ultra concentrado líquido 2 u de 500 ml,1,L,11590,10590,$10.590
2026-08-02,Unimarc,86702,7806500508656,Papel higiénico Confort doble hoja rendiplus 12 un 27 mt,,,7490,4390,$4.390
2026-08-02,Unimarc,89801,7806500406884,Toalla de papel Nova clásica doble hoja 3 un de 12 m,,,2590,1950,$1.950
2026-08-02,Unimarc,550,7801875069368,Bolsa de basura Superior 70 cm X 90 cm rollo 10 un,,,980,666.67,3 x $2.000
2026-08-02,Unimarc,87997,7806500508670,Papel higiénico Confort doble hoja 40 un de 22 m,,,21390,13900,$13.900
2026-08-02,Unimarc,90920,7807975007422,Papel higiénico Nubelin doble hoja 4 un de 24 m,,,1250,1000,$1.000
2026-08-02,Unimarc,87622,7805000323677,Detergente líquido Omo ultra power doypack 400 ml,0.4,L,1290,1000,$1.000
2026-08-02,Unimarc,1585,7806810800440,Bolsa de basura Virutex mediana (70x90 cm) rollo 10 un,,,1290,1000,$1.000
2026-08-02,Unimarc,82921,7806500406846,Toalla de papel Nova ultra absorb mega rollo 2 un 26 mt,,,3750,2625,$2.625
2026-08-02,Unimarc,85633,7806500506959,Papel higiénico Noble doble hoja super pack 40 un 22 mt,,,15390,9500,$9.500
2026-08-02,Unimarc,83243,7807975004094,Bolsa de basura Smart Clean 50x70 cm 10 un,,,610,500,2 x $1.000
2026-08-02,Unimarc,86391,7806500406860,Toalla de papel Nova ultra gigante 70 m,,,4290,3003,$3.003
2026-08-02,Unimarc,1483,7806500241430,Servilletas Nova clásica cocktail 150 un,,,1490,1000,$1.000
2026-08-02,Unimarc,62340,7806500507628,Papel higiénico Confort doble hoja 24 un 22 mt,,,13290,8750,$8.750
2026-08-02,Unimarc,93433,7804672430157,Detergente líquido para limpieza multiuso PRO Fresh Smart Clean 2l,2,L,4950,4690,$4.690
2026-08-02,Unimarc,91004,7806500509974,Papel higiénico Elite doble hoja ultra suave 18 un 40 mt,,,20550,14385,$14.385
2026-08-02,Unimarc,82597,7805000322038,Lavaloza concentrado Quix bio activos limón recarga 1.5 L,1.5,L,4690,4090,$4.090
2026-08-02,Unimarc,70360,7806500406389,Toalla de papel Abolengo XL 100 mt x 1 un,,,4250,3150,$3.150
2026-08-02,Unimarc,1479,7791290007024,Detergente Omo matic multiacción líquido recarga 3 L,3,L,13650,9000,$9.000
2026-08-02,Unimarc,91544,7807975007279,Toalla de papel Merkat gigante doble hoja 100 m,,,2690,2690,
2026-08-02,Unimarc,82009,7807975011061,Detergente en polvo Smart Clean aroma primavera 7 Kg,7,kg,12450,8990,$8.990
2026-08-02,Unimarc,86010,7804659300633,Servilleta cóctel nubelin 300u,,,1990,1790,$1.790
2026-08-02,Unimarc,88947,7805525000800,Detergente lÍquido Smart Clean matic floral 5 L,5,L,8750,7000,$7.000
2026-08-02,Unimarc,90526,7805000324148,Lavalozas Quix limón doypack 480 ml,0.48,L,1090,1000,$1.000
2026-08-02,Unimarc,94029,7807975008986,Papel higiénico hoja simple NUBELIN 8x100m,,,10450,7990,$7.990
2026-08-02,Unimarc,94034,7807975008733,Toalla de papel doble hoja NUBELIN 2x14m,,,1450,1000,$1.000
2026-08-02,Unimarc,84930,7806500507390,Papel higiénico Confort doble hoja súper 8 un 40 mt,,,8690,7490,$7.490
2026-08-02,Unimarc,96401,7806810016292,Limpiador crema Virutex biodegradable 750 gr,0.75,kg,3950,1000,$1.000
2026-08-02,Unimarc,1804,7792960000147,Limpiador líquido aromatizante Poett frescura de lavanda botella 900 ml,0.9,L,1790,1420,2 x $2.840
2026-08-02,Unimarc,3165,7806810004305,Esponja multiuso Virutex lisa antibacterial 4 un,,,1690,1690,
2026-08-02,Unimarc,90945,7806500401339,Toalla de papel Nova doble hoja clásica 1 un 70 mt,,,4390,2850,$2.850
2026-08-02,Unimarc,14111,7806500509820,Papel higiénico Elite doble hoja ultra suave 4 un 50 mt,,,5990,4193,$4.193
2026-08-02,Unimarc,137,7805080100038,Cloro Clorinda tradicional 2 L,2,L,2290,2000,$2.000
2026-08-02,Unimarc,88671,7790520029119,Pack Desinfectante y elimina olores Lysoform original aerosol 2 u  495 ml,0.99,L,7550,6050,$6.050
2026-08-02,Unimarc,6640,7806810800457,Bolsa de basura Virutex grande (80x110 cm) rollo 10 un,,,1790,1400,$1.400
2026-08-02,Unimarc,3826,7801875069351,Bolsa de basura Superior 50 cm x 70 cm rollo 10 un,,,820,666.67,3 x $2.000
2026-08-02,Unimarc,70494,7805025697494,Limpiador líquido aromatizante Poett alegra tu día 900 ml,0.9,L,1790,1420,2 x $2.840
2026-08-02,Unimarc,60570,7801875001801,Bolsa de basura Superior 50 cm x 65 cm rollo 10 un,,,580,480,$480
2026-08-02,Unimarc,54561,7805000312312,Detergente Omo Matic polvo 8 Kg,8,kg,21590,19590,$19.590
2026-08-02,Unimarc,97478,7806810025713,Esponja dual Virutex scrub power 1 un (color al azar),,,2090,1000,$1.000
2026-08-02,Unimarc,90539,7805000324209,Detergente líquido Omo piel sensible doypack 800 ml,0.8,L,3190,2000,$2.000
2026-08-02,Unimarc,1557,7791290794245,Limpiador en crema Cif bioactive limón 750 g,0.75,kg,2890,2610,$2.610
2026-08-02,Unimarc,72753,7804653341267,Papel higiénico Nubelin doble hoja 12 un (50 m),,,11290,8990,$8.990
2026-08-02,Unimarc,82040,7807975004728,Esponja multiuso Smart Clean lisa 4 un,,,1390,1000,$1.000
2026-08-02,Unimarc,90281,7891150042117,Suavizante concentrado Comfort energía floral 1 L,1,L,5790,4490,$4.490
2026-08-02,Unimarc,81257,7806500406822,Toalla de papel Nova gigante doble hoja 1 un (100 m),,,6750,4725,$4.725
2026-08-02,Unimarc,6604,7806810007443,Trapero húmedo Virutex desinfectante multiuso limón 10 un,,,3250,2420,$2.420
2026-08-02,Unimarc,84876,7807975006074,Lavalozas Smart Clean aroma limón recarga 1.5 L,1.5,L,3750,2500,$2.500
2026-08-02,Unimarc,81918,7891150028944,Suavizante concentrado Comfort cuidado esencial 1 L,1,L,5790,4490,$4.490
2026-08-02,Unimarc,4035,7806500226109,Servilletas Elite cocktail 200 un,,,2490,1743,$1.743
2026-08-02,Unimarc,82762,7806540008833,Papel higiénico Favorita acolchado doble hoja 24 un de 22 m,,,10790,7553,$7.553
2026-08-02,Unimarc,82667,7804653341564,Toalla de papel Nubelín doble hoja 3 un de 12 m,,,2150,1490,$1.490
